season,week,gameday,player_id,player_name,position,team,home_team,away_team,roof,temp,wind,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,targets,carries,rushing_attempts,fumbles_lost,injury_status,injury_type,spread_line,total_line,game_id,fantasy_points
2022,6,2022-10-06,p_rb_phi,Saquon Demo,RB,PHI,SF,PHI,outdoors,41.262647840553434,4.6404398816016155,0.0,0,0,121.7,1,3,0.0,0,5,17,17,0,,,2.3,39.0,2022_6_PHI_SF,19.67
2022,6,2022-10-06,p_wr_dal,CeeDee Demo,WR,DAL,DAL,MIA,dome,,,0.0,0,0,0.4,0,4,50.3,1,4,1,1,0,Questionable,ankle,-0.0,48.6,2022_6_MIA_DAL,13.07
2022,6,2022-10-06,p_te_phi,Dallas Demo,TE,PHI,SF,PHI,outdoors,88.44597762114323,0.16034791784750713,0.0,0,0,0.0,0,6,79.2,1,7,0,0,0,,,4.0,50.9,2022_6_PHI_SF,16.92
2022,7,2022-10-13,p_qb_kc,Patrick Demo,QB,KC,CHI,KC,outdoors,51.741607626719855,6.952955864801959,273.4,2,0,33.4,0,0,0.0,0,0,0,4,0,Doubtful,shoulder,-3.5,37.8,2022_7_KC_CHI,22.276
2022,7,2022-10-13,p_rb_kc,Isiah Demo,RB,KC,CHI,KC,outdoors,53.7482682516011,5.800061477351456,0.0,0,0,0.0,0,5,11.7,1,5,7,7,0,,,-0.6,47.5,2022_7_KC_CHI,9.67
2022,7,2022-10-13,p_wr_kc,Rashee Demo,WR,KC,CHI,KC,outdoors,77.74660150884105,6.467171893564711,0.0,0,0,0.0,0,4,80.3,0,6,1,1,0,,,-0.5,57.5,2022_7_KC_CHI,10.03
2022,7,2022-10-13,p_te_kc,Travis Demo,TE,KC,CHI,KC,outdoors,81.77977591337091,9.786597113553134,0.0,0,0,0.0,0,5,26.9,0,6,0,0,0,,,0.2,39.6,2022_7_KC_CHI,5.1899999999999995
2022,7,2022-10-13,p_qb_buf,Josh Demo,QB,BUF,BUF,SF,outdoors,33.592953967206384,0.0,256.6,0,1,11.2,0,0,0.0,0,0,0,7,0,Doubtful,hamstring,-1.6,54.5,2022_7_SF_BUF,9.384
2022,7,2022-10-13,p_rb_buf,James Demo,RB,BUF,BUF,SF,outdoors,63.44969610274637,8.572922185119392,0.0,0,0,81.5,0,1,42.6,0,3,14,14,0,,,-0.1,42.9,2022_7_SF_BUF,12.91
2022,7,2022-10-13,p_wr_buf,Stefon Demo,WR,BUF,BUF,SF,outdoors,49.695778875795334,2.480056823141693,0.0,0,0,3.6,0,2,86.4,0,2,0,0,0,,,5.3,47.7,2022_7_SF_BUF,10.0
2022,7,2022-10-13,p_qb_sf,Brock Demo,QB,SF,BUF,SF,outdoors,62.48079161604585,0.0,247.4,1,0,26.0,0,0,0.0,0,0,0,0,0,,,0.8,42.4,2022_7_SF_BUF,16.496000000000002
2022,7,2022-10-13,p_rb_sf,CMC Demo,RB,SF,BUF,SF,outdoors,50.27238415172164,0.0,0.0,0,0,25.6,0,2,21.2,0,4,19,19,0,,,-0.7,35.3,2022_7_SF_BUF,5.680000000000001
2022,7,2022-10-13,p_wr_sf,Deebo Demo,WR,SF,BUF,SF,outdoors,63.33040342762863,9.546957850784725,0.0,0,0,6.9,0,2,125.3,1,2,1,1,0,,,-3.7,53.6,2022_7_SF_BUF,20.22
2022,7,2022-10-13,p_qb_no,Derek Demo,QB,NO,GB,NO,outdoors,67.59883907699196,9.18477694359623,243.7,2,1,22.9,0,0,0.0,0,0,0,1,0,Doubtful,shoulder,-5.5,42.9,2022_7_NO_GB,18.037999999999997
2022,7,2022-10-13,p_wr_no,Chris Demo,WR,NO,GB,NO,outdoors,66.57299889642879,12.045606554951219,0.0,0,0,1.3,0,4,69.2,0,5,1,1,0,,,-2.5,40.2,2022_7_NO_GB,9.05
2022,7,2022-10-13,p_qb_min,Kirk Demo,QB,MIN,MIN,LAR,dome,,,293.8,1,2,0.0,0,0,0.0,0,0,0,3,0,,,-8.9,47.7,2022_7_LAR_MIN,11.752
2022,7,2022-10-13,p_rb_min,Aaron Demo,RB,MIN,MIN,LAR,dome,,,0.0,0,0,64.6,0,1,22.6,0,3,2,2,0,,,-3.9,43.7,2022_7_LAR_MIN,9.22
2022,7,2022-10-13,p_qb_det,Jared Demo,QB,DET,DET,SEA,dome,,,165.4,3,0,19.8,0,0,0.0,0,0,0,0,0,,,4.5,52.3,2022_7_SEA_DET,20.596
2022,7,2022-10-13,p_wr_det,Amon Demo,WR,DET,DET,SEA,dome,,,0.0,0,0,0.4,0,7,80.2,0,7,1,1,0,,,1.2,44.7,2022_7_SEA_DET,11.560000000000002
2022,7,2022-10-13,p_qb_phi,Jalen Demo,QB,PHI,PHI,DAL,outdoors,56.17898059172556,4.609642357532504,281.9,1,0,0.0,0,0,0.0,0,0,0,3,0,,,4.7,47.0,2022_7_DAL_PHI,15.276
2022,7,2022-10-13,p_rb_phi,Saquon Demo,RB,PHI,PHI,DAL,outdoors,19.83553159316984,15.952261489580117,0.0,0,0,83.1,0,0,8.4,0,1,15,15,0,Doubtful,,-7.1,50.9,2022_7_DAL_PHI,9.15
2022,7,2022-10-13,p_wr_dal,CeeDee Demo,WR,DAL,PHI,DAL,outdoors,51.94327208313178,0.6444238280755483,0.0,0,0,4.5,0,0,84.5,1,1,1,1,0,,,4.7,45.1,2022_7_DAL_PHI,14.9
2022,7,2022-10-13,p_te_phi,Dallas Demo,TE,PHI,PHI,DAL,outdoors,47.40095956043196,14.364413843773317,0.0,0,0,0.0,0,5,35.4,0,7,0,0,0,,,-7.0,49.8,2022_7_DAL_PHI,6.04
2022,8,2022-10-20,p_qb_kc,Patrick Demo,QB,KC,KC,BUF,outdoors,90.80427699360884,2.4993222313784713,243.8,2,0,15.0,0,0,0.0,0,0,0,1,0,,,-6.4,46.7,2022_8_BUF_KC,19.252000000000002
2022,8,2022-10-20,p_rb_kc,Isiah Demo,RB,KC,KC,BUF,outdoors,51.58870881034174,0.0,0.0,0,0,104.6,0,1,19.4,0,1,8,8,0,,,4.9,42.8,2022_8_BUF_KC,12.9
2022,8,2022-10-20,p_wr_kc,Rashee Demo,WR,KC,KC,BUF,outdoors,46.9252569570763,9.239737804259374,0.0,0,0,1.3,0,6,49.0,0,8,0,0,0,Questionable,ankle,0.7,39.8,2022_8_BUF_KC,8.030000000000001
2022,8,2022-10-20,p_te_kc,Travis Demo,TE,KC,KC,BUF,outdoors,48.013477527128835,19.873032750132158,0.0,0,0,0.0,0,0,50.1,0,2,0,0,0,,,0.6,34.4,2022_8_BUF_KC,5.010000000000001
2022,8,2022-10-20,p_qb_buf,Josh Demo,QB,BUF,KC,BUF,outdoors,83.54361193411252,5.732808508157036,265.6,0,2,27.8,0,0,0.0,0,0,0,0,0,Questionable,shoulder,-2.1,49.0,2022_8_BUF_KC,9.404
2022,8,2022-10-20,p_rb_buf,James Demo,RB,BUF,KC,BUF,outdoors,70.70972929110638,1.011569184407982,0.0,0,0,46.8,0,5,27.0,0,7,11,11,0,,,0.2,45.5,2022_8_BUF_KC,9.879999999999999
2022,8,2022-10-20,p_wr_buf,Stefon Demo,WR,BUF,KC,BUF,outdoors,51.78437335442329,0.7901063217999358,0.0,0,0,0.0,0,6,23.9,1,7,1,1,0,,,-1.6,53.4,2022_8_BUF_KC,11.39
2022,8,2022-10-20,p_qb_sf,Brock Demo,QB,SF,SF,PHI,outdoors,35.32295251334183,11.356140058068494,203.5,0,1,32.9,0,0,0.0,0,0,0,1,0,,,-2.3,51.5,2022_8_PHI_SF,9.43
2022,8,2022-10-20,p_rb_sf,CMC Demo,RB,SF,SF,PHI,outdoors,80.64915931018106,19.338221019496274,0.0,0,0,33.9,1,0,9.4,0,1,8,8,0,,,-4.9,50.2,2022_8_PHI_SF,10.33
2022,8,2022-10-20,p_wr_sf,Deebo Demo,WR,SF,SF,PHI,outdoors,97.14353455144588,5.743077745178024,0.0,0,0,2.4,0,2,116.2,0,2,1,1,0,,,0.8,40.4,2022_8_PHI_SF,12.860000000000001
2022,8,2022-10-20,p_qb_no,Derek Demo,QB,NO,NO,MIN,dome,,,298.6,3,0,37.2,0,0,0.0,0,0,0,3,0,,,-6.6,46.0,2022_8_MIN_NO,27.664
2022,8,2022-10-20,p_wr_no,Chris Demo,WR,NO,NO,MIN,dome,,,0.0,0,0,0.5,0,1,55.2,0,4,1,1,0,Doubtful,,-1.8,45.8,2022_8_MIN_NO,6.07
2022,8,2022-10-20,p_qb_min,Kirk Demo,QB,MIN,NO,MIN,dome,,,231.7,2,1,15.8,0,0,0.0,0,0,0,0,0,,,1.1,46.0,2022_8_MIN_NO,16.848
2022,8,2022-10-20,p_rb_min,Aaron Demo,RB,MIN,NO,MIN,dome,,,0.0,0,0,53.8,0,4,34.7,0,6,17,17,0,,,2.6,41.6,2022_8_MIN_NO,10.850000000000001
2022,8,2022-10-20,p_qb_det,Jared Demo,QB,DET,BAL,DET,outdoors,67.90794561942168,15.794081238995428,197.4,2,0,23.3,0,0,0.0,0,0,0,3,0,,,-1.0,53.4,2022_8_DET_BAL,18.226
2022,8,2022-10-20,p_wr_det,Amon Demo,WR,DET,BAL,DET,outdoors,46.19018855854332,8.054927567637629,0.0,0,0,6.4,0,2,25.7,1,5,0,0,0,,,-1.5,49.3,2022_8_DET_BAL,10.21
2022,8,2022-10-20,p_qb_phi,Jalen Demo,QB,PHI,SF,PHI,outdoors,58.46923034115047,6.50331046124139,290.3,0,1,35.9,0,0,0.0,0,0,0,0,0,,,-4.3,53.1,2022_8_PHI_SF,13.202
2022,8,2022-10-20,p_rb_phi,Saquon Demo,RB,PHI,SF,PHI,outdoors,59.348282138776014,8.786164217180968,0.0,0,0,62.7,0,2,29.7,0,4,11,11,0,,,-4.8,40.7,2022_8_PHI_SF,10.24
2022,8,2022-10-20,p_wr_dal,CeeDee Demo,WR,DAL,DAL,MIA,dome,,,0.0,0,0,5.6,0,8,107.8,1,10,0,0,0,,,-1.8,46.5,2022_8_MIA_DAL,21.34
2022,8,2022-10-20,p_te_phi,Dallas Demo,TE,PHI,SF,PHI,outdoors,59.00104251964962,2.6822013528264126,0.0,0,0,0.0,0,4,6.0,0,4,0,0,1,,,-4.5,35.2,2022_8_PHI_SF,0.6000000000000001
2022,9,2022-10-27,p_qb_kc,Patrick Demo,QB,KC,CHI,KC,outdoors,46.27609098577592,0.24490293825972653,277.2,0,2,27.1,1,0,0.0,0,0,0,4,0,Doubtful,,0.1,46.7,2022_9_KC_CHI,15.798
2022,9,2022-10-27,p_rb_kc,Isiah Demo,RB,KC,CHI,KC,outdoors,61.53187503936127,4.097832726777744,0.0,0,0,87.8,1,0,48.8,0,1,19,19,0,,,-5.9,40.5,2022_9_KC_CHI,19.66
2022,9,2022-10-27,p_wr_kc,Rashee Demo,WR,KC,CHI,KC,outdoors,26.177432041770427,13.644955504810087,0.0,0,0,1.7,0,2,47.5,0,3,0,0,0,,,-6.9,44.0,2022_9_KC_CHI,5.92
2022,9,2022-10-27,p_te_kc,Travis Demo,TE,KC,CHI,KC,outdoors,74.40264952689056,1.249504409367895,0.0,0,0,0.0,0,7,44.2,0,8,0,0,0,,,-3.2,39.6,2022_9_KC_CHI,7.920000000000001
2022,9,2022-10-27,p_qb_buf,Josh Demo,QB,BUF,BUF,SF,outdoors,36.58126673962235,0.0,227.2,0,1,0.0,0,0,0.0,0,0,0,3,0,,,-7.1,42.7,2022_9_SF_BUF,7.087999999999999
2022,9,2022-10-27,p_rb_buf,James Demo,RB,BUF,BUF,SF,outdoors,39.63206630630491,12.540314217589927,0.0,0,0,27.9,0,1,28.3,0,1,12,12,0,,,1.9,47.2,2022_9_SF_BUF,6.12
2022,9,2022-10-27,p_wr_buf,Stefon Demo,WR,BUF,BUF,SF,outdoors,48.54312499807063,11.982720152599985,0.0,0,0,0.8,0,4,68.1,0,4,0,0,0,,,-7.6,47.1,2022_9_SF_BUF,8.89
2022,9,2022-10-27,p_qb_sf,Brock Demo,QB,SF,BUF,SF,outdoors,62.330027867009605,8.853125392698963,216.4,1,1,19.0,0,0,0.0,0,0,0,1,1,,,1.6,48.7,2022_9_SF_BUF,10.556000000000001
2022,9,2022-10-27,p_rb_sf,CMC Demo,RB,SF,BUF,SF,outdoors,69.47755739092999,8.439338185403638,0.0,0,0,83.7,0,2,14.4,0,3,11,11,0,,,1.7,47.3,2022_9_SF_BUF,10.81
2022,9,2022-10-27,p_wr_sf,Deebo Demo,WR,SF,BUF,SF,outdoors,71.84017381845608,7.529027123245833,0.0,0,0,0.0,0,7,83.8,0,7,1,1,0,,,-0.0,54.0,2022_9_SF_BUF,11.88
2022,9,2022-10-27,p_qb_no,Derek Demo,QB,NO,GB,NO,outdoors,54.57875387343952,4.698499419890055,284.9,3,1,0.0,0,0,0.0,0,0,0,0,0,,,-1.9,52.5,2022_9_NO_GB,21.396
2022,9,2022-10-27,p_wr_no,Chris Demo,WR,NO,GB,NO,outdoors,64.89226321377843,6.015430793811042,0.0,0,0,2.6,0,6,51.1,1,8,1,1,0,,,3.7,49.3,2022_9_NO_GB,14.370000000000001
2022,9,2022-10-27,p_qb_min,Kirk Demo,QB,MIN,MIN,LAR,dome,,,204.2,2,0,17.0,0,0,0.0,0,0,0,4,0,,,4.6,60.3,2022_9_LAR_MIN,17.868
2022,9,2022-10-27,p_rb_min,Aaron Demo,RB,MIN,MIN,LAR,dome,,,0.0,0,0,71.9,0,2,0.0,0,3,6,6,0,,,1.1,47.9,2022_9_LAR_MIN,8.190000000000001
2022,9,2022-10-27,p_qb_det,Jared Demo,QB,DET,DET,SEA,dome,,,239.6,1,1,8.2,0,0,0.0,0,0,0,0,0,,,0.2,39.6,2022_9_SEA_DET,12.404
2022,9,2022-10-27,p_wr_det,Amon Demo,WR,DET,DET,SEA,dome,,,0.0,0,0,2.3,0,0,37.5,1,2,1,1,0,,,0.6,51.1,2022_9_SEA_DET,9.98
2022,9,2022-10-27,p_qb_phi,Jalen Demo,QB,PHI,PHI,DAL,outdoors,53.57071319479098,5.660118433378538,212.2,4,2,0.0,1,0,0.0,0,0,0,6,1,,,-6.9,42.4,2022_9_DAL_PHI,24.488
2022,9,2022-10-27,p_rb_phi,Saquon Demo,RB,PHI,PHI,DAL,outdoors,50.80484753300661,5.439692903404365,0.0,0,0,119.0,0,1,29.2,0,1,16,16,0,,,0.8,48.4,2022_9_DAL_PHI,15.32
2022,9,2022-10-27,p_wr_dal,CeeDee Demo,WR,DAL,PHI,DAL,outdoors,55.94047454855071,8.537670900268171,0.0,0,0,3.1,0,6,81.7,0,6,0,0,0,,,-0.1,47.0,2022_9_DAL_PHI,11.48
2022,9,2022-10-27,p_te_phi,Dallas Demo,TE,PHI,PHI,DAL,outdoors,47.143408321881466,10.111445095626799,0.0,0,0,0.0,0,6,47.5,0,6,0,0,0,Doubtful,shoulder,-3.2,44.2,2022_9_DAL_PHI,7.75
2022,10,2022-11-03,p_qb_kc,Patrick Demo,QB,KC,KC,BUF,outdoors,67.69456093461595,9.595474170117871,325.5,2,1,1.1,0,0,0.0,0,0,0,4,0,,,0.5,45.7,2022_10_BUF_KC,19.13
2022,10,2022-11-03,p_rb_kc,Isiah Demo,RB,KC,KC,BUF,outdoors,42.2988386067397,2.622138569284923,0.0,0,0,77.9,1,3,8.8,0,4,11,11,0,,,5.2,49.2,2022_10_BUF_KC,16.17
2022,10,2022-11-03,p_wr_kc,Rashee Demo,WR,KC,KC,BUF,outdoors,73.70817131713676,22.063246241193617,0.0,0,0,0.0,0,3,46.5,0,4,1,1,0,,,-4.9,47.7,2022_10_BUF_KC,6.15
2022,10,2022-11-03,p_te_kc,Travis Demo,TE,KC,KC,BUF,outdoors,62.21542997145483,10.538642258191263,0.0,0,0,0.0,0,5,35.7,0,6,0,0,0,,,-7.4,41.0,2022_10_BUF_KC,6.07
2022,10,2022-11-03,p_qb_buf,Josh Demo,QB,BUF,KC,BUF,outdoors,55.26001943726961,7.390973879733332,221.9,1,0,0.0,0,0,0.0,0,0,0,3,0,,,-7.4,45.1,2022_10_BUF_KC,12.876000000000001
2022,10,2022-11-03,p_rb_buf,James Demo,RB,BUF,KC,BUF,outdoors,51.772762513433065,3.9330479382666184,0.0,0,0,51.1,0,3,37.1,0,3,11,11,0,,,2.4,43.8,2022_10_BUF_KC,10.32
2022,10,2022-11-03,p_wr_buf,Stefon Demo,WR,BUF,KC,BUF,outdoors,69.6937801173396,14.458432328293366,0.0,0,0,10.9,0,3,65.4,0,5,0,0,0,,,-5.9,46.5,2022_10_BUF_KC,9.13
2022,10,2022-11-03,p_qb_sf,Brock Demo,QB,SF,SF,PHI,outdoors,56.289902211214375,4.029782291505733,184.0,0,1,58.7,0,0,0.0,0,0,0,3,0,,,-5.1,53.9,2022_10_PHI_SF,11.23
2022,10,2022-11-03,p_rb_sf,CMC Demo,RB,SF,SF,PHI,outdoors,39.34083892797037,7.8045053939172355,0.0,0,0,66.8,1,2,49.6,0,3,7,7,0,,,2.0,42.9,2022_10_PHI_SF,18.64
2022,10,2022-11-03,p_wr_sf,Deebo Demo,WR,SF,SF,PHI,outdoors,43.83064965342155,7.726477815753643,0.0,0,0,7.8,0,2,62.5,0,2,0,0,0,,,-4.7,47.7,2022_10_PHI_SF,8.03
2022,10,2022-11-03,p_qb_no,Derek Demo,QB,NO,NO,MIN,dome,,,315.1,2,0,11.1,0,0,0.0,0,0,0,4,0,,,-0.9,36.8,2022_10_MIN_NO,21.714
2022,10,2022-11-03,p_wr_no,Chris Demo,WR,NO,NO,MIN,dome,,,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,Out,ankle,7.5,43.3,2022_10_MIN_NO,0.0
2022,10,2022-11-03,p_qb_min,Kirk Demo,QB,MIN,NO,MIN,dome,,,324.1,2,0,22.3,0,0,0.0,0,0,0,7,0,,,-6.3,48.2,2022_10_MIN_NO,23.194
2022,10,2022-11-03,p_rb_min,Aaron Demo,RB,MIN,NO,MIN,dome,,,0.0,0,0,112.1,1,5,43.6,0,5,10,10,0,,,-1.2,43.5,2022_10_MIN_NO,24.07
2022,10,2022-11-03,p_qb_det,Jared Demo,QB,DET,BAL,DET,outdoors,13.559867414893851,5.826502631384329,272.2,2,1,31.5,1,0,0.0,0,0,0,5,0,Questionable,,1.5,44.6,2022_10_DET_BAL,26.037999999999997
2022,10,2022-11-03,p_wr_det,Amon Demo,WR,DET,BAL,DET,outdoors,88.51579369296523,6.64801528952279,0.0,0,0,4.1,0,7,99.2,0,9,1,1,0,,,-8.9,53.3,2022_10_DET_BAL,13.830000000000002
2022,10,2022-11-03,p_qb_phi,Jalen Demo,QB,PHI,SF,PHI,outdoors,69.99511029807984,3.4894443090947442,156.8,0,0,5.2,0,0,0.0,0,0,0,8,0,,,4.2,50.2,2022_10_PHI_SF,6.792
2022,10,2022-11-03,p_rb_phi,Saquon Demo,RB,PHI,SF,PHI,outdoors,52.14892490648883,0.0,0.0,0,0,63.4,0,1,21.5,0,2,21,21,0,,,2.6,49.1,2022_10_PHI_SF,8.99
2022,10,2022-11-03,p_wr_dal,CeeDee Demo,WR,DAL,DAL,MIA,dome,,,0.0,0,0,3.0,0,2,0.0,0,4,0,0,0,,,6.3,53.8,2022_10_MIA_DAL,1.3
2022,10,2022-11-03,p_te_phi,Dallas Demo,TE,PHI,SF,PHI,outdoors,49.71602447575346,10.401671479406897,0.0,0,0,0.0,0,9,82.0,0,11,0,0,0,,,3.2,40.5,2022_10_PHI_SF,12.700000000000001
2023,1,2023-09-01,p_qb_kc,Patrick Demo,QB,KC,CHI,KC,outdoors,53.27833076497116,15.96456044561404,228.7,1,1,13.3,0,0,0.0,0,0,0,4,0,,,-2.1,49.4,2023_1_KC_CHI,12.478
2023,1,2023-09-01,p_rb_kc,Isiah Demo,RB,KC,CHI,KC,outdoors,30.86789936095042,11.34277671628368,0.0,0,0,109.3,0,0,39.1,0,1,15,15,0,,,-4.6,43.8,2023_1_KC_CHI,14.84
2023,1,2023-09-01,p_wr_kc,Rashee Demo,WR,KC,CHI,KC,outdoors,45.336876244203275,10.943516391075754,0.0,0,0,0.0,0,6,73.4,0,9,1,1,0,,,-3.5,37.8,2023_1_KC_CHI,10.34
2023,1,2023-09-01,p_te_kc,Travis Demo,TE,KC,CHI,KC,outdoors,49.68118679122963,0.0,0.0,0,0,0.0,0,2,22.5,0,2,0,0,0,,,4.4,52.8,2023_1_KC_CHI,3.25
2023,1,2023-09-01,p_qb_buf,Josh Demo,QB,BUF,BUF,SF,outdoors,45.51871265786634,11.081176982766564,110.4,2,0,17.0,0,0,0.0,0,0,0,7,0,Doubtful,ankle,-0.1,55.1,2023_1_SF_BUF,14.116
2023,1,2023-09-01,p_rb_buf,James Demo,RB,BUF,BUF,SF,outdoors,70.41371605830733,2.9084223381937084,0.0,0,0,73.6,0,1,5.3,0,1,13,13,0,Questionable,,2.3,41.1,2023_1_SF_BUF,8.389999999999999
2023,1,2023-09-01,p_wr_buf,Stefon Demo,WR,BUF,BUF,SF,outdoors,67.2901464558962,21.01813149375205,0.0,0,0,0.1,0,4,88.1,0,6,0,0,0,,,2.2,41.9,2023_1_SF_BUF,10.82
2023,1,2023-09-01,p_qb_sf,Brock Demo,QB,SF,BUF,SF,outdoors,56.34389151052652,12.97969342411129,213.7,0,0,0.0,0,0,0.0,0,0,0,2,0,,,-2.8,42.1,2023_1_SF_BUF,8.548
2023,1,2023-09-01,p_rb_sf,CMC Demo,RB,SF,BUF,SF,outdoors,74.83756497284683,11.309737947152584,0.0,0,0,70.6,0,2,31.6,0,4,14,14,1,,,0.8,49.8,2023_1_SF_BUF,9.219999999999999
2023,1,2023-09-01,p_wr_sf,Deebo Demo,WR,SF,BUF,SF,outdoors,82.24790494210158,3.593807762819748,0.0,0,0,3.1,0,4,62.0,0,7,0,0,0,,,5.5,46.0,2023_1_SF_BUF,8.51
2023,1,2023-09-01,p_qb_no,Derek Demo,QB,NO,GB,NO,outdoors,44.47349580599826,11.829777263631165,204.3,2,1,39.6,1,0,0.0,0,0,0,3,0,,,1.9,52.1,2023_1_NO_GB,24.132
2023,1,2023-09-01,p_wr_no,Chris Demo,WR,NO,GB,NO,outdoors,77.82550679105438,9.793980419531271,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,Out,shoulder,0.5,43.1,2023_1_NO_GB,0.0
2023,1,2023-09-01,p_qb_min,Kirk Demo,QB,MIN,MIN,LAR,dome,,,336.2,4,1,0.0,1,0,0.0,0,0,0,4,0,,,-1.5,51.4,2023_1_LAR_MIN,33.448
2023,1,2023-09-01,p_rb_min,Aaron Demo,RB,MIN,MIN,LAR,dome,,,0.0,0,0,110.2,0,3,27.9,0,5,9,9,0,Questionable,,-6.5,49.1,2023_1_LAR_MIN,15.310000000000002
2023,1,2023-09-01,p_qb_det,Jared Demo,QB,DET,DET,SEA,dome,,,278.8,2,1,8.8,0,0,0.0,0,0,0,0,0,,,-6.7,45.5,2023_1_SEA_DET,18.032
2023,1,2023-09-01,p_wr_det,Amon Demo,WR,DET,DET,SEA,dome,,,0.0,0,0,0.0,0,5,53.6,0,6,0,0,0,Questionable,hamstring,1.4,46.2,2023_1_SEA_DET,7.86
2023,1,2023-09-01,p_qb_phi,Jalen Demo,QB,PHI,PHI,DAL,outdoors,80.23575378010148,13.667843514378124,193.5,2,0,60.5,1,0,0.0,0,0,0,5,0,Questionable,knee,-0.3,47.9,2023_1_DAL_PHI,27.79
2023,1,2023-09-01,p_rb_phi,Saquon Demo,RB,PHI,PHI,DAL,outdoors,40.54337219148417,14.331522785846829,0.0,0,0,118.0,1,4,23.3,0,4,18,18,0,Questionable,knee,5.6,47.5,2023_1_DAL_PHI,22.130000000000003
2023,1,2023-09-01,p_wr_dal,CeeDee Demo,WR,DAL,PHI,DAL,outdoors,42.5010611269413,18.79329505352417,0.0,0,0,4.3,0,6,16.8,0,9,1,1,0,,,-7.7,51.2,2023_1_DAL_PHI,5.11
2023,1,2023-09-01,p_te_phi,Dallas Demo,TE,PHI,PHI,DAL,outdoors,76.16975478815068,7.560821606981501,0.0,0,0,0.0,0,4,74.5,0,5,0,0,0,Questionable,knee,3.3,39.3,2023_1_DAL_PHI,9.45
2023,2,2023-09-08,p_qb_kc,Patrick Demo,QB,KC,KC,BUF,outdoors,67.35581390565689,4.985108437164982,226.5,2,0,0.0,0,0,0.0,0,0,0,1,0,,,6.1,47.1,2023_2_BUF_KC,17.060000000000002
2023,2,2023-09-08,p_rb_kc,Isiah Demo,RB,KC,KC,BUF,outdoors,52.6730030322911,14.765367887710296,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,Out,ankle,4.8,44.4,2023_2_BUF_KC,0.0
2023,2,2023-09-08,p_wr_kc,Rashee Demo,WR,KC,KC,BUF,outdoors,64.96438453083454,5.074057755364942,0.0,0,0,4.9,0,4,35.9,0,4,0,0,0,Questionable,ankle,-2.1,47.5,2023_2_BUF_KC,6.08
2023,2,2023-09-08,p_te_kc,Travis Demo,TE,KC,KC,BUF,outdoors,39.139198830050816,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,Out,hamstring,-3.8,45.1,2023_2_BUF_KC,0.0
2023,2,2023-09-08,p_qb_buf,Josh Demo,QB,BUF,KC,BUF,outdoors,39.87536670588607,4.499579851770555,229.2,2,0,9.6,1,0,0.0,0,0,0,1,0,,,5.7,43.7,2023_2_BUF_KC,24.128
2023,2,2023-09-08,p_rb_buf,James Demo,RB,BUF,KC,BUF,outdoors,51.40574266848029,9.827436725192523,0.0,0,0,124.8,0,0,34.1,0,0,12,12,0,,,-2.8,38.6,2023_2_BUF_KC,15.89
2023,2,2023-09-08,p_wr_buf,Stefon Demo,WR,BUF,KC,BUF,outdoors,28.652849188805288,6.801144935532041,0.0,0,0,8.4,0,1,26.6,1,3,1,1,0,,,5.6,50.8,2023_2_BUF_KC,10.0
2023,2,2023-09-08,p_qb_sf,Brock Demo,QB,SF,SF,PHI,outdoors,57.184454715158274,9.966148884924136,198.3,0,0,31.7,0,0,0.0,0,0,0,3,0,,,1.6,31.7,2023_2_PHI_SF,11.102
2023,2,2023-09-08,p_rb_sf,CMC Demo,RB,SF,SF,PHI,outdoors,53.29969003240289,7.746859434715045,0.0,0,0,94.7,0,0,22.2,0,0,14,14,0,,,-4.3,46.9,2023_2_PHI_SF,11.690000000000001
2023,2,2023-09-08,p_wr_sf,Deebo Demo,WR,SF,SF,PHI,outdoors,28.98082754594207,8.898233403900267,0.0,0,0,0.0,0,4,37.9,0,5,1,1,0,,,-4.7,39.5,2023_2_PHI_SF,5.79
2023,2,2023-09-08,p_qb_no,Derek Demo,QB,NO,NO,MIN,dome,,,222.3,2,2,0.0,0,0,0.0,0,0,0,1,0,,,4.1,51.8,2023_2_MIN_NO,12.892000000000003
2023,2,2023-09-08,p_wr_no,Chris Demo,WR,NO,NO,MIN,dome,,,0.0,0,0,0.0,0,4,87.5,1,7,0,0,0,,,0.5,51.4,2023_2_MIN_NO,16.75
2023,2,2023-09-08,p_qb_min,Kirk Demo,QB,MIN,NO,MIN,dome,,,288.3,1,0,1.1,0,0,0.0,0,0,0,1,0,,,-2.2,42.5,2023_2_MIN_NO,15.642
2023,2,2023-09-08,p_rb_min,Aaron Demo,RB,MIN,NO,MIN,dome,,,0.0,0,0,131.3,0,4,44.4,0,4,12,12,1,,,-1.7,59.2,2023_2_MIN_NO,17.570000000000004
2023,2,2023-09-08,p_qb_det,Jared Demo,QB,DET,BAL,DET,outdoors,48.04299337972848,10.327483870831399,189.3,1,1,22.7,0,0,0.0,0,0,0,3,0,,,-2.3,43.8,2023_2_DET_BAL,11.842
